canonical_smiles	IC50	CID
O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\O	380.0	5326739.0
O=C1OC(/C=C/c2ccccc2)=N/C1=C\c1cccnc1	10000.0	2360773.0
O=S(=O)(Nc1ccc(-c2cc3[nH]nc(NS(=O)(=O)c4cc(Cl)ccc4Cl)c3c(O)n2)cc1)c1cc(Cl)ccc1Cl	29.0	136213455.0
O=S(=O)(Nc1ccc(-c2cc3[nH]nc(NS(=O)(=O)c4cc(Cl)ccc4Cl)c3cn2)cc1)c1cc(Cl)ccc1Cl	34.0	90421357.0
O=S(=O)(Nc1ccc(-c2cc3[nH]ncc3cn2)cc1)c1cc(Cl)ccc1Cl	52.0	90421231.0
O=S(=O)(Nc1ccc(-c2cnc3c(NS(=O)(=O)c4cc(Cl)c(F)cc4F)n[nH]c3n2)cc1)c1cc(Cl)c(F)cc1F	413.0	71538956.0
O=S(=O)(Nc1ccc(-c2cnc3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	439.0	71537258.0
O=S(=O)(Nc1ccc(-c2cnc3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1Cl	496.0	71537259.0
O=S(=O)(Nc1ccc(-c2cnc3cn[nH]c3n2)cc1F)c1cccc(Cl)c1Cl	419.0	71537260.0
O=S(=O)(Nc1ccc(-c2nc(-c3cccnc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.2	90421456.0
O=S(=O)(Nc1ccc(-c2nc(-c3ccncc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.2	136213062.0
O=S(=O)(Nc1ccc(-c2nc(-n3ccnc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.2	136213071.0
O=S(=O)(Nc1ccc(-c2nc(-n3cncn3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.2	136213073.0
O=S(=O)(Nc1ccc(-c2nc(-n3cncn3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	1.2	136213072.0
O=S(=O)(Nc1ccc(-c2nc(C3CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	6.5	136213161.0
O=S(=O)(Nc1ccc(-c2nc(C3CC3)c3cn[nH]c3n2)cc1)c1cc(F)ccc1F	700.0	136213212.0
O=S(=O)(Nc1ccc(-c2nc(C3CC3)c3cn[nH]c3n2)cc1)c1ccccc1F	1100.0	136213213.0
O=S(=O)(Nc1ccc(-c2nc(C3CC3)c3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1F	94.0	136213378.0
O=S(=O)(Nc1ccc(-c2nc(N3CC(CO)C3)c3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1F	21.0	136213376.0
O=S(=O)(Nc1ccc(-c2nc(N3CC(O)C3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	16.0	136213098.0
O=S(=O)(Nc1ccc(-c2nc(N3CC(O)C3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	17.0	136213097.0
O=S(=O)(Nc1ccc(-c2nc(N3CC(O)C3)c3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1Cl	100.0	136213372.0
O=S(=O)(Nc1ccc(-c2nc(N3CC(O)C3)c3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1F	130.0	136213371.0
O=S(=O)(Nc1ccc(-c2nc(N3CCC(O)C3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	14.0	136213096.0
O=S(=O)(Nc1ccc(-c2nc(N3CCC(O)C3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	18.0	136213095.0
O=S(=O)(Nc1ccc(-c2nc(N3CCC(O)C3)c3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1Cl	85.0	136213373.0
O=S(=O)(Nc1ccc(-c2nc(N3CCC(O)C3)c3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1F	92.0	136213370.0
O=S(=O)(Nc1ccc(-c2nc(N3CCC(O)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	44.25	136213101.0
O=S(=O)(Nc1ccc(-c2nc(N3CCC(O)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	160.0	136213100.0
O=S(=O)(Nc1ccc(-c2nc(N3CCCC(O)C3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	6.7	136213102.0
O=S(=O)(Nc1ccc(-c2nc(N3CCNCC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.2	136213056.0
O=S(=O)(Nc1ccc(-c2nc(N3CCNCC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	1.2	136213055.0
O=S(=O)(Nc1ccc(-c2nc(N3CCNCC3)c3cn[nH]c3n2)cc1)c1cccc(Cl)c1Cl	1.2	125505427.0
O=S(=O)(Nc1ccc(-c2nc(N3CCOCC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	5.7	90421196.0
O=S(=O)(Nc1ccc(-c2nc(N3CCOCC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	8.9	136213051.0
O=S(=O)(Nc1ccc(-c2nc(NCCCO)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	4.7	136213075.0
O=S(=O)(Nc1ccc(-c2nc(NCCCO)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	1.4	136213074.0
O=S(=O)(Nc1ccc(-c2nc(NCCO)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	4.2	136213079.0
O=S(=O)(Nc1ccc(-c2nc(NCCO)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	20.0	136213078.0
O=S(=O)(Nc1ccc(-c2nc(NCCO)c3cn[nH]c3n2)cc1)c1cccc(Cl)c1Cl	190.0	136213080.0
O=S(=O)(Nc1ccc(-c2nc(NCc3ccccn3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	9.1	136213057.0
O=S(=O)(Nc1ccc(-c2nc(NCc3cccnc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	59.5	136213058.0
O=S(=O)(Nc1ccc(-c2nc(NCc3ccncc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.5	136213059.0
O=S(=O)(Nc1ccc(-c2nc(N[C@H]3CC[C@@H](O)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	3.6	136213106.0
O=S(=O)(Nc1ccc(-c2nc(N[C@H]3CC[C@@H](O)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	3.9	136213105.0
O=S(=O)(Nc1ccc(-c2nc(O)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	74.0	136213094.0
O=S(=O)(Nc1ccc(-c2nc(O)c3cn[nH]c3n2)cc1)c1cc(F)ccc1F	27000.0	136213208.0
O=S(=O)(Nc1ccc(-c2nc(O)c3cn[nH]c3n2)cc1)c1ccccc1F	15000.0	136213209.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCC(O)C3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	4.0	136213090.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCC(O)C3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	4.8	136213103.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCC(O)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.2	136213091.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCC(O)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	1.2	90421307.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCC(O)CC3)c3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1Cl	2.5	136213374.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCC(O)CC3)c3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1F	1.5	136213375.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCCNC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	3.2	136213268.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCCNC3)c3cn[nH]c3n2)cc1)c1cc(F)ccc1F	55.0	136213264.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCCNC3)c3cn[nH]c3n2)cc1)c1ccccc1F	99.0	136213265.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCN(C4CC4)CC3)c3cn[nH]c3n2)cc1)c1cc(F)ccc1F	390.0	136213358.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCN(C4CCC4)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1000.0	136213356.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCNCC3(F)F)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	6.5	136213250.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCNCC3(F)F)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	3.4	136213246.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCNCC3(F)F)c3cn[nH]c3n2)cc1)c1cc(F)ccc1F	27.0	136213243.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCNCC3(F)F)c3cn[nH]c3n2)cc1)c1ccccc1F	72.0	136213244.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCNCC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	2.6	136213230.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCNCC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	1.5	136213229.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCNCC3)c3cn[nH]c3n2)cc1)c1cc(F)ccc1F	2.7	136213227.0
O=S(=O)(Nc1ccc(-c2nc(OC3CCNCC3)c3cn[nH]c3n2)cc1)c1ccccc1F	3.1	86269813.0
O=S(=O)(Nc1ccc(-c2nc(OC3CNC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	4.9	136213199.0
O=S(=O)(Nc1ccc(-c2nc(OC3CNC3)c3cn[nH]c3n2)cc1F)c1cc(Cl)ccc1F	29.0	136213377.0
O=S(=O)(Nc1ccc(-c2nc(OCC(F)(F)F)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	19.0	136213180.0
O=S(=O)(Nc1ccc(-c2nc(OCC(F)(F)F)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	10.0	136213179.0
O=S(=O)(Nc1ccc(-c2nc(OCC3CNC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.5	136213175.0
O=S(=O)(Nc1ccc(-c2nc(OCC3CNC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	1.5	136213206.0
O=S(=O)(Nc1ccc(-c2nc(OCC3CNC3)c3cn[nH]c3n2)cc1)c1cc(F)ccc1F	1.6	136213173.0
O=S(=O)(Nc1ccc(-c2nc(OCC3CNCCO3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	6.0	136213290.0
O=S(=O)(Nc1ccc(-c2nc(OCC3CNCCO3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	10.0	136213285.0
O=S(=O)(Nc1ccc(-c2nc(OCC3CNCCO3)c3cn[nH]c3n2)cc1)c1cc(F)ccc1F	240.0	136213289.0
O=S(=O)(Nc1ccc(-c2nc(OCC3CNCCO3)c3cn[nH]c3n2)cc1)c1ccccc1F	580.0	136213287.0
O=S(=O)(Nc1ccc(-c2nc(OCCCCO)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.2	136213069.0
O=S(=O)(Nc1ccc(-c2nc(OCCCCO)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	3.2	136213068.0
O=S(=O)(Nc1ccc(-c2nc(OCCCCO)c3cn[nH]c3n2)cc1)c1cccc(Cl)c1Cl	3.6	136213067.0
O=S(=O)(Nc1ccc(-c2nc(OCCO)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	5.1	136213066.0
O=S(=O)(Nc1ccc(-c2nc(OCCO)c3cn[nH]c3n2)cc1)c1cccc(Cl)c1Cl	2.3	136213065.0
O=S(=O)(Nc1ccc(-c2nc(O[C@@H]3CCCC[C@@H]3O)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	11.0	136213107.0
O=S(=O)(Nc1ccc(-c2nc(O[C@@H]3CCC[C@H]3O)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	6.7	136213113.0
O=S(=O)(Nc1ccc(-c2nc(O[C@@H]3CCC[C@H]3O)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	6.8	136213112.0
O=S(=O)(Nc1ccc(-c2nc(O[C@H]3CCCC(O)C3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	4.1	136213110.0
O=S(=O)(Nc1ccc(-c2nc(O[C@H]3CCCC(O)C3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	3.2	136213109.0
O=S(=O)(Nc1ccc(-c2nc(O[C@H]3CCCC[C@H]3O)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	12.0	136213108.0
O=S(=O)(Nc1ccc(-c2nc(O[C@H]3CC[C@@H](O)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.5	136213091.0
O=S(=O)(Nc1ccc(-c2nc(O[C@H]3CC[C@@H](O)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	1.5	90421307.0
O=S(=O)(Nc1ccc(-c2nc(O[C@H]3CC[C@H](O)CC3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	3.0	90421307.0
O=S(=O)(Nc1ccc(-c2nc(Oc3ccc(O)cc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	4.5	136213070.0
O=S(=O)(Nc1ccc(-c2nc(Oc3cccnc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.2	136213064.0
O=S(=O)(Nc1ccc(-c2nc(Oc3cccnc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	1.2	136213063.0
O=S(=O)(Nc1ccc(-c2nc(Oc3ccncc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.2	136213061.0
O=S(=O)(Nc1ccc(-c2nc(Oc3ccncc3)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1F	1.2	136213060.0
O=S(=O)(Nc1ccc(-c2nc(SCCCO)c3cn[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	1.5	136213114.0
O=S(=O)(Nc1ccc(-c2ncc3c(NCc4ccccc4)n[nH]c3n2)cc1)c1cc(Cl)ccc1Cl	650.0	90421570.0
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc(-c5nnn[nH]5)ccc4nc3-c3ccccc3)cc2)CC1	50000.0	10312133.0
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccc(-c5nnn[nH]5)cc4nc3-c3ccccc3)cc2)CC1	50000.0	10415819.0
O=c1[nH]nc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3ccn12	50000.0	15979149.0
OCCNCc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3ccn12	50000.0	44572055.0
S=c1[nH]nc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3ccn12	50000.0	15979151.0
c1ccc(-c2cc3c(ccn4cnnc34)nc2-c2ccc(CN3CCC(c4nnc(-c5ccccn5)[nH]4)CC3)cc2)cc1	50000.0	15979276.0
c1ccc(-c2cnc3[nH]cc(-c4ccc(-c5nnn[nH]5)cc4)c3c2)cc1	160.0	45268295.0
